Timestamp,Order Number,Reminder: Tags Match?,Content,Puller,Area,REMINDER: Content,REMINDER: Packaging?,Error or Correct?,Details,Checker,REMINDER: Signed by Checker?
3/20/2024 15:10:34,00552978,yes ,112GDPR/10/16/110WPFJPR2/10/16/16GDPR/40/16/14GDPR/65/16,JA_TB,WH 4,Yes,yes,It was Correct,,Rob,YES
3/20/2024 15:12:00,553075,not multiple tags,54616AEW,54616AEW 8/16,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 15:14:20,552919,yes ,"54620EDC 2/20 
54620EDCG 4/20",CH/TW,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 15:18:39,00553127,not multiple tags,14FJPR2/200/16,NR/MJ,WH 4,Yes,yes,It was Correct,,Rob,YES
3/20/2024 15:22:36,552919,not multiple tags,54616EDCG 64/16,DD,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 15:23:07,00553124,yes ,112#3PINE/30/12&30/8,YJ/SN,"Shaun (Longs, Ponderosa Pine, V cut spruce ",Yes,yes,It was Correct,,Rob,YES
3/20/2024 15:29:27,552919,yes ,"54616EDC 2/16✅
54616EDCG 2/16 32/16 ✅
54612EDCG 8/12 ✅",CH/TW,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 15:29:53,00553143,yes ,AECBF 132/18,TB,Azek Frontier,Yes,yes,It was Correct,,Aundra,YES
3/20/2024 15:29:55,00553150,yes ,16WPFJPR2/35/16/112WPFJPR2/32/16/14WLFJPR2/20/16,NR/MJ,WH 4,Yes,yes,It was Correct,,Rob,YES
3/20/2024 15:32:03,552987,yes ,"54816ASG 4/16
54616ASG 16/16",CH/TW,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 15:36:20,00553w13 2xs tags,yes ,"112AIC 1/12 ,  134ABCR 1/16  ",BJ,Azek Frontier,Yes,yes,It was Correct,,Aundra,YES
3/20/2024 15:36:23,00553129,yes ,112GPR/30/16/18GPR/100/16,NR/MJ,WH 4,Yes,yes,It was Correct,,Rob,YES
3/20/2024 15:37:23,553208,yes ,11618AF 2/18,BJ,Azek Frontier,Yes,yes,It was Correct,,Aundra,YES
3/20/2024 15:38:38,00553231,yes ,11618AF 2/18,BJ,Azek Frontier,Yes,yes,It was Correct,,Aundra,YES
3/20/2024 15:39:30,00553231,yes ,54818AF 2/18,ƁJ,Azek Frontier,Yes,yes,It was Correct,,Aundra,YES
3/20/2024 15:39:31,00553184,not multiple tags,112AP/45/16,JA,AP,Yes,yes,It was Correct,,Rob,YES
3/20/2024 15:41:26,00553227,yes ,358ACR 55/16,TB / JF ,Azek Frontier,Yes,yes,It was Correct,,Aundra,YES
3/20/2024 15:47:40,553174,yes ,"54416APP 8/16
541016APP 20/16",CH/TW,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 15:50:59,553036,not multiple tags,54616AWT 13/16,CH/TW,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 15:54:03,00553218,yes ,"1600#2CM / 30/8 , 30/10 , 30/12 , 30/14 , 30/16 ",JA TB  ,AP,Yes,yes,It was Correct,,Aundra,YES
3/20/2024 15:55:23,00553116,yes ,412CE 100/16,RD JF ,MDF,Yes,yes,It was Correct,,Aundra,YES
3/20/2024 15:55:48,553053,not multiple tags,54616AEW 15/16,CH/TW,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 15:57:24,00553110 3xs tags ,yes ,12WPFJPR2 75/16 / 1417WPFJPR2 50/16 / 126FJPR2 75/16,CP/ TW,WH 4,Yes,yes,It was Correct,,Aundra,YES
3/20/2024 15:58:20,553198,yes ,412CEPR 40/16,MJ/NR,WH 4,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 15:58:27,553089,yes ,"1816APP 10/16
1416APP 10/16",CH/TW,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 15:58:55,00553054,yes ,54416CF 5/16,HH,Stain Grade,Yes,yes,It was Correct,,Aundra,YES
3/20/2024 15:59:19,553180,yes ,714COLCR,JF/RD,MDF,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:00:01,553180,yes ,514DRCR 32/16,JF/RD,MDF,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:00:59,552970,yes ,16WPFJPR2 10/16,CP/TW,WH 4,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:01:42,553176,yes ,"112#2PINE12 2/12
112#3PINE12 30/12",SN/YJ,"Shaun (Longs, Ponderosa Pine, V cut spruce ",Yes,yes,It was Correct,,Calvin,YES
3/20/2024 16:02:06,00553191,yes ,18SLPR 96/14,TK,AP,Yes,yes,It was Correct,,Aundra,YES
3/20/2024 16:02:07,553135,yes ,1616WP 20/16,TK ,AP,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:04:34,553210,yes ,1400AFL 116/12,JA,AP,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:08:06,553217,yes ,458CRPR 36/16,MJ/NR,WH 4,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:09:33,553017,yes ,"138BCPR 14/16
314C9EPR17 36/17
QRPR 120/16",CP/TW,WH 4,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:10:52,553237,yes ,1417WPFJPR2 451/17,JP,WH 4,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:12:01,553127,yes ,1416#2SYP 384/16,TK,AP,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:12:37,553127,yes ,1412#2SYP 384/12,TK,AP,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:13:32,553127,yes ,1610#2SYP 256/10,TK,AP,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:13:56,553127,yes ,1610#2SYP 256/10,TK ,AP,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:15:35,553145,yes ,514B618PR 336/16,JP ,WH 4,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:17:00,553129,yes ,514B218 224/16,BB,MDF,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:17:41,553129,yes ,514B218 224/16,BB,MDF,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:18:01,553129,yes ,514B218 224/16,BB,MDF,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:19:30,553237,yes ,16WPFJPR2 256/16,MJ/NR,WH 4,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:22:06,00553212,yes ,2416APT 12/16,MARK,WH 5 (Scott Knight) ,Yes,yes,It was Correct,,Aundra,YES
3/20/2024 16:22:12,552921,yes ,"11216SPF 20/16
1616SPF 8/16 12/16",BB/RD,MDF,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:23:17,553115,yes ,W1+1X4S4SSE 208/16,OG,Windsor ,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:24:24,0552818A,yes ,1X12S4SSE 64/16,OG,Windsor ,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:25:08,00553171,yes ,1616VC 20/16,BOO,WH 5 (Scott Knight) ,Yes,yes,It was Correct,,Aundra,YES
3/20/2024 16:25:10,0552818A,yes ,1X12S4SSE 64/16,OG,Windsor ,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:26:34,552601,yes ,W1+WOTG 128/16,OG,Windsor ,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:27:59,00553210,yes ,"21212APT 12/12 , 5448TF 144/8 , 5448TF 144/8",BOO,AP,Yes,yes,It was Correct,,Aundra,YES
3/20/2024 16:28:11,0550784A,yes ,W1+WORS8 96/16,OG ,Windsor ,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:28:47,0551938A,yes ,W1+WORS8,OG,Windsor ,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:29:21,0552818A,yes ,1X12S4SSE 64/16,OG,Windsor ,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:30:33,004378,yes ,16VCSPFP 280/16,SN,"Shaun (Longs, Ponderosa Pine, V cut spruce ",Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:31:00,004378,yes ,16VCSPFP 280/16,SN,"Shaun (Longs, Ponderosa Pine, V cut spruce ",Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:31:44,004378,yes ,16VCSPFP 280/16,SN,"Shaun (Longs, Ponderosa Pine, V cut spruce ",Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:32:22,004378,yes ,16VCSPFP 280/16,SN,"Shaun (Longs, Ponderosa Pine, V cut spruce ",Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:35:00,553124,yes ,1416#2SYP 192/16,TK,AP,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:35:49,553170,yes ,1816ASL 196/16,TK,AP,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:36:35,553205,yes ,1616#2116/122 128/16,TK,AP,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:38:30,553205,yes ,"314CRPR 40/16
138BCPR 40/16
314B713PR 20/16",MJ/NR,WH 4,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:40:02,553086,yes ,314CRPR 63/16,CP/TW,WH 4,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:40:48,553219,not multiple tags,314C444PR17 30/17,CP/TW,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 16:41:43,553237,yes ,12WPFJPR2 500/16,MJ/NR,WH 4,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:45:47,553062,yes ,578CR 34/16,JF,MDF,Yes,yes,It was Correct,,Bryan,YES
3/20/2024 16:47:20,553089,yes ,"18WPFJPR2 40/16
112WPFJPR2 20/16",CH/TW,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 16:52:49,553089,yes ,"16WPFJPR2 100/16
1417WPFJPR2 80/17
126FJPR2 64/16",CP/TRAE,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 16:57:25,553162,not multiple tags,614COLCR 50/16,JF/RD,MDF,Yes,yes,Minor Count,2 instead of 52 ,Calvin,No this is an error and I put a note explaining the error and a yellow sticker if possible and signed it.
3/20/2024 17:01:52,00553215,not multiple tags,1800AP/15/8/15/12/1516,JA/TB,AP,Yes,yes,It was Correct,,Rob,YES
3/20/2024 17:03:39,552978,yes ,"168SPF 10/8 ✅
188SPF 14/8 1/8✅
1410SPF 10/10 ✅
1812SPF 5/12 ✅
1412SPF 30/12 ✅
148SPF 12/8 ✅",JF/RD,MDF,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 17:09:27,553157,yes ,"112#3PINE 10/16✅
112#3PINE14C 10/14✅
112#3PINE12 10/12✅
112#3PINE10 1/10 19/10✅
112#3PINE8 10/8 ✅",SN/YJ,"Shaun (Longs, Ponderosa Pine, V cut spruce ",Yes,yes,It was Correct,,Calvin,YES
3/20/2024 17:10:54,00553089,not multiple tags,112SPF36/14,RD/JF,MDF,Yes,yes,It was Correct,,Rob,YES
3/20/2024 17:22:03,553253,yes ,126FJPR2 32/16 53/16,MJ/NR,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 17:24:48,553195,not multiple tags,128FJPR2 48/16,CP/TW,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 17:28:08,553101,not multiple tags,1812A122 80/12 ,JA/TB,AP,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 17:29:57,553209,not multiple tags,1400AP 30/10 30/12 20/14,TK,AP,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 17:34:53,553054,yes ,"214CRPR 10/16
314BPR 20/16
234CRPR 30/16",CP/TW,MDF,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 17:36:44,552942,not multiple tags,7CR 25/16,RD,MDF,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 17:38:52,553225,not multiple tags,714B109 20/16,JF/RD,MDF,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 17:45:27,553211,not multiple tags,314C443PR 1/17,MJ/NR,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 17:47:40,553199,not multiple tags,714BPR 2/16,MJ/NR,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 17:50:24,553239,not multiple tags,314BPR 32/16,MJ/NR,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 17:51:51,553240,not multiple tags,1400AP 12/8,JA/TB,AP,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 17:52:56,553193,not multiple tags,11216AP 3/16,JA/TB,AP,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 17:54:35,553236,not multiple tags,QRPR 400/16,CP/TRAE,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 17:55:58,553160,not multiple tags,112WPFJPR2 10/16,MJ/NR,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 18:02:46,553209,yes ,"14WPFJPR2 18/16 12/16 ✅
12WPFJPR2 30/16✅
QRPR 80/16 ✅
514B2008PR 7/1✅",CP/TRAE,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 18:07:25,553221,not multiple tags,2816CPR 3/16 ,NS,WH 5 (Scott Knight) ,Yes,yes,It was Correct,,Calvin,YES
3/20/2024 18:09:35,553223,yes ,1612VCSPFP 280/12,SN,"Shaun (Longs, Ponderosa Pine, V cut spruce ",Yes,yes,It was Correct,,Bryan,YES
3/21/2024 11:55:25,553254,not multiple tags,54620ASG 5/20,CH/TW,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 11:56:59,552987,not multiple tags,54612AGSG 64/12,JJ,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 12:00:36,553256,yes ,54616EDCG 28/16 2/16 15/16 1/16 14/16,CH/TW,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 12:03:23,553089,not multiple tags,18FDPR 38/16,KR,WH 1,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 12:10:56,553049,not multiple tags,214CPR 100/14,CP/TW,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 12:14:13,553261,not multiple tags,W1+5/4x12S4SSE 3/16,OG,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 12:15:54,553269,not multiple tags,W1+1X4S4SSE 15/16,OG,Windsor ,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 12:17:43,553285,not multiple tags,214CRPR 38/16,MJ/NR,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 12:18:48,553157,not multiple tags,16WPFJPR2 10/16,MJ/NR,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 12:20:55,552996,not multiple tags,314C443PR 1/17 ,SJ/GG,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 12:23:30,553265,not multiple tags,514SB,JF/RD,MDF,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 12:25:41,553226,not multiple tags,WOWC003 2/16,DH,Windsor ,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 13:11:35,553067,yes ,PM5PR 60/16,CP/TW,WH 4,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 13:14:54,553288,yes ,514WSPR 20/16,JA/TB,WH 4,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 13:16:17,553304,yes ,314C444PR17 18/17,MJ/NR ,WH 4,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 13:17:19,553296,yes ,W1+1X8S4SSE 12/16,OG,Windsor ,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 13:27:53,54616ASG 64/16,not multiple tags,54616ASG 64/16,JJ,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 13:29:20,553270,not multiple tags,54616ASG,JJ,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 13:31:49,553289,yes ,54616ALG 4/16 64/16,CH/TRO,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 13:33:10,553289,not multiple tags,54620AL 20/20 ,CH/TW,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 13:36:12,553251,yes ,WOBM004 5/16,DH,WH 5 (Scott Knight) ,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 13:37:17,553247,yes ,WOWC003 2/16,DH,WH 4,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 13:37:27,553278,not multiple tags,54620ACS 32/20,CH/TW,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 13:40:22,553234,yes ,54612AWT 1/12 1/12,CH/TW,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 13:44:40,552364,not multiple tags,11216MDF 117/16,PD,WH 1,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 13:48:21,553264,not multiple tags,168#2SYP 30/8 ,TK/TL,AP,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 13:50:53,553269,yes ,"1616AP 20/16 
1816AP 6/16
188AP 15/8
1412AP 15/12",TK/TL,AP,Yes,yes,Packaging,Needs another band. Only has two ,Calvin,No this is an error and I put a note explaining the error and a yellow sticker if possible and signed it.
3/21/2024 13:57:27,553300,not multiple tags,18WPFJPR2 50/16,JA/TB,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 13:59:31,553269,yes ,"QRPR 200/16
14WPFJPR2 40/16",MJ/NR,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 14:29:12,00553267 3xs tags ,yes ,"168#2SYP 39/8 , 168#2SYP 11/8 , 1616#2SYP 30/16",TK TL,AP,Yes,yes,It was Correct,,Aundra,YES
3/21/2024 14:40:45,552896,yes ,18#1S1S2E 10/8,BOO,WH 5 (Scott Knight) ,Yes,yes,It was Correct,,Aundra,YES
3/21/2024 14:42:03,00553268,yes ,1612#2122 20/12,TK,AP,,yes,It was Correct,,Aundra,YES
3/21/2024 14:44:02,00553221,yes ,2816CPR 3/16,No sign,WH 5 (Scott Knight) ,Yes,yes,No sign,No sign ,Aundra,YES
3/21/2024 14:46:01,00553300,yes ,16WPFJPR2 50/16,JA TB ,WH 4,Yes,yes,It was Correct,,Aundra,YES
3/21/2024 14:46:52,00553288,yes ,16GDPR 294/16 ,JP,WH 4,Yes,yes,It was Correct,,Aundra,YES
3/21/2024 14:49:29,00553272,yes ,16GDPR 50/16,CP/TW,WH 4,Yes,yes,It was Correct,,Aundra,YES
3/21/2024 14:52:12,00553275 5xs tags ,yes ,"18WPFJ 20/16 , 18GDPR 30/16 , 16GDPR 20/16 , 14GDPR 20/16 , 12GDPR 20/16",MJ,WH 4,Yes,yes,It was Correct,,Aundra,YES
3/21/2024 14:53:09,00553042,yes ,112GDPR 10/16 ,CP/ TW,WH 4,Yes,yes,It was Correct,,Aundra,YES
3/21/2024 15:01:16,00553284 4xs tags,yes ,"514B2008PR 94/16 , 314CRPR 63/16 , 138CPR 38/16 ,  214CPR 108/16 ",CP/TW,WH 4,Yes,yes,It was Correct,,Aundra,YES
3/21/2024 15:03:25,00553301 2xs tags ,yes ,"412CE 2/16 , 514CR 8/16",RD,MDF,Yes,yes,It was Correct,,Aundra,YES
3/21/2024 15:05:06,00553321,yes ,7CRAC 6/16,RD,MDF,Yes,yes,It was Correct,,Aundra,YES
3/21/2024 15:11:59,553298,yes ,"QRPR 40/16
138BCPR 
214CPR 9/14
514WSPR 8/16",CP/TW,WH 4,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 15:13:41,553323,yes ,514SB 50/16,RD,MDF,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 15:22:03,552960,yes ,34ABM 3/8 1/8,KR/MS,WH 1,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 15:27:27,553320,yes ,"3CPR100 38/17 
314CPR010 16/17 
QRPR 240/16
18WPFJ 29/16 31/16",MJ/NR,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 15:30:28,553037,not multiple tags,1417WPFJPR2 480/17,JP,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 15:30:38,553312,yes ,112#3PINE 15/16 17/16,YJ,"Shaun (Longs, Ponderosa Pine, V cut spruce ",Yes,yes,Damage,One board has a split in the middle of it reaching approximately 1ft 8 in down the length of it. ,Bryan,No this is an error and I put a note explaining the error and a yellow sticker if possible and signed it.
3/21/2024 15:32:18,553288,not multiple tags,1600AP 15/8,TL/TK,AP,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 15:35:53,552910,yes ,WM387 2/16,HH,Stain Grade,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 15:48:37,553327,yes ,7CR 83/16 17/16,RD,MDF,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 15:50:14,553287,yes ,1.5618ATM 2/18,BJ/DG,Azek Frontier,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 16:12:12,553158,yes ,"258CHRPR 50/16
QRPR 160/16
BSHPR 45/16",CP/TW,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 16:28:24,553334,yes ,16WPFJ 266/16,JP ,WH 4,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 16:28:55,553334,yes ,18WPFJ 190/16,JP,WH 4,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 16:29:36,553334,yes ,1417WPFJ 418/17,JP,WH 4,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 16:31:22,553345,yes ,1816AP 20/16,TL/TK,AP,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 17:02:02,553300,yes ,"1816APT 25/16
1616APT 25/10",BOO,WH 5 (Scott Knight) ,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 17:02:57,553294,yes ,8810CBR 5/10 5/10,BOO,WH 5 (Scott Knight) ,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 17:03:55,553295,yes ,8810CBR 10/10,BOO,WH 5 (Scott Knight) ,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 17:05:41,553262,yes ,448CBR 3/8,BOO,WH 5 (Scott Knight) ,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 17:06:45,553315,yes ,58800CP 40/8 31/10 27/12 23/14 20/16,BOO,WH 5 (Scott Knight) ,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 17:14:44,00553235,not multiple tags,54620MOC 2/20,CJ/TW,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 17:18:13,553159,not multiple tags,54616ADH 4/16,4/16,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 17:23:22,553279,not multiple tags,54620ECH 5/20 ,CH/TW,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 17:26:15,553312,yes ,112#3PINE 15/16 17/16 ,YJ,"Shaun (Longs, Ponderosa Pine, V cut spruce ",Yes,yes,It was Correct,,Calvin,YES
3/21/2024 17:30:26,553347,yes ,358CR 10/16,RD,MDF,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 17:33:47,553335,yes ,"168AP 15/15
1410AP 10/10
148AP 10/8",TK/TL,AP,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 17:35:52,553323,yes ,514B2008PR 100/16,CP/TW,WH 4,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 17:37:30,553326,yes ,1616SPF 190/16,BB,MDF,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 17:42:04,553340,yes ,553340,1416#2SYP 384/16,AP,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 17:42:16,553341,not multiple tags,458FJPR97 50/8.083333,BJ,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/21/2024 17:44:12,553341,yes ,614WSPR 94/16 31/16,MJ/NR,WH 4,Yes,yes,It was Correct,,Bryan,YES
3/21/2024 17:44:57,553265,yes ,514SB 224/16,BB,MDF,Yes,yes,It was Correct,,Bryan,YES
3/22/2024 13:00:57,553335,yes ,"112#3Pine 20/16, 20/12, 20/8",YJ,"Shaun (Longs, Ponderosa Pine, V cut spruce ",Yes,yes,It was Correct,,Aaron,YES
3/22/2024 13:26:12,553153,yes ,"54616EFPMG 17/16 38/16
",CH/TRO,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/22/2024 13:28:15,553241,yes ,54616AFWG 13/16 49/16,CH/TW,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/22/2024 13:32:07,553351,not multiple tags,54612ACS 6/12,CH/TW,AZEK,Yes,yes,It was Correct,,Calvin,YES
3/22/2024 13:39:25,553352,yes ,54616AAW 12/16 16/16,CH/TW,AZEK,Yes,yes,Profile,It also has 12s in it and no tag for the 12s,Calvin,No this is an error and I put a note explaining the error and a yellow sticker if possible and signed it.
3/22/2024 13:41:44,553348,not multiple tags,16VCSPFP 5/16,YJ,"Shaun (Longs, Ponderosa Pine, V cut spruce ",Yes,yes,It was Correct,,Calvin,YES
3/22/2024 13:44:00,553298,not multiple tags,18FDPR 30/16,KR/MS,WH 1,Yes,yes,It was Correct,,Calvin,YES
3/22/2024 13:46:36,553329,not multiple tags,121210TC 3/10,KR/MS,WH 1,Yes,yes,It was Correct,,Calvin,YES
3/22/2024 13:48:19,553331,yes ,"18DPR 2/16
12DPR 5/16",KR/MS,WH 1,Yes,yes,It was Correct,,Calvin,YES
3/22/2024 13:54:14,553400,yes ,"1614A122 26/14
1616A122 40/16",LE/TL,AP,Yes,yes,Minor Count,25 instead of 26 ,Calvin,No this is an error and I put a note explaining the error and a yellow sticker if possible and signed it.
3/22/2024 15:27:52,553424,not multiple tags,1400AP 96/16,TK/TL,AP,Yes,yes,It was Correct,,Calvin,YES
3/22/2024 15:32:55,553353,yes ,W1+5/4X4SSE 47/16 13/16 11/16,OG,Windsor ,Yes,no this is an error,Packaging,Loose band caused too and bottom to fall off ,Calvin,YES
3/22/2024 15:48:52,00553366,yes ,61216CBR 3/16,BOO,WH 5 (Scott Knight) ,Yes,yes,It was Correct,,Aundra,YES
3/22/2024 15:50:29,00553390,yes ,54416TF 144/16,BOO,WH 5 (Scott Knight) ,Yes,yes,It was Correct,,Aundra,YES
3/22/2024 15:53:09,00553413 2xs tags,yes ,"126CP2 110/16 , 126CP2 12/16",BOO,WH 5 (Scott Knight) ,Yes,yes,It was Correct,,Aundra,YES
3/22/2024 15:54:11,0055315,yes ,58800CP,BOO,WH 5 (Scott Knight) ,Yes,yes,It was Correct,,Aundra,YES
3/22/2024 15:54:13,553427,yes ,"546MT 26/16
544MT 56/16
110MT 7/16",JA/TB,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/22/2024 15:55:39,00553390,yes ,54416TF 144/16,BOO,WH 5 (Scott Knight) ,Yes,yes,It was Correct,,Aundra,YES
3/22/2024 15:57:05,553425,yes ,"514B618PR 10/16
138BCPR 20/16",MJ/NR,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/22/2024 16:00:01,551042A,not multiple tags,314B322PR 25/16,MJ/NR,WH 4,Yes,yes,It was Correct,,Calvin,YES
3/22/2024 16:00:01,00552332,yes ,SYPB 120/16 KDAT ,BOO ,WH 5 (Scott Knight) ,Yes,yes,It was Correct,,Aundra,YES
3/22/2024 16:01:37,00553230,yes ,11016APT,BOO,WH 5 (Scott Knight) ,Yes,yes,It was Correct,,Aundra,YES
3/22/2024 16:03:12,00553424,yes ,1800AP 30/8,TK/TL,AP,Yes,yes,It was Correct,,Aundra,YES
3/22/2024 16:04:40,553365,not multiple tags,1816ASL 48/16,LE,AP,Yes,yes,It was Correct,,Calvin,YES
3/22/2024 16:06:14,553326,not multiple tags,1416SPF 280/16,BB,MDF,Yes,yes,It was Correct,,Calvin,YES
3/22/2024 16:09:28,553259,yes ,"1416ABC/122 80/16
1414ABC/122 9/14",TK/TL,AP,Yes,yes,It was Correct,,Calvin,YES
